timestamp,"amd_smi:::temp_current_sensor=1:device=1","amd_smi:::temp_current_sensor=2:device=1","amd_smi:::temp_current_sensor=7:device=1","amd_smi:::gfx_activity:device=1","amd_smi:::umc_activity:device=1","amd_smi:::power_current:device=1","amd_smi:::power_average:device=1","amd_smi:::process_cu_occupancy_proc=0:device=1","amd_smi:::process_count:device=1"
77.308870,71,71,35,100,27,65535,214,76,1
77.411876,71,72,35,100,22,65535,213,72,1
77.514293,71,72,35,100,24,65535,213,64,1
77.616856,71,71,35,100,23,65535,213,67,1
77.719792,71,72,35,100,20,65535,212,75,1
77.822839,72,71,35,100,22,65535,212,80,1
77.925407,71,72,35,100,31,65535,212,88,1
78.027877,71,71,35,100,27,65535,212,82,1
78.130852,72,71,35,100,27,65535,212,84,1
78.233859,71,71,35,100,25,65535,212,87,1
78.336861,71,72,35,100,25,65535,212,77,1
78.439863,71,72,35,100,24,65535,212,83,1
78.542867,71,71,35,100,25,65535,212,83,1
78.645308,71,71,35,100,24,65535,212,85,1
78.747877,72,72,35,100,27,65535,212,85,1
78.850978,71,72,35,100,29,65535,212,85,1
78.953962,71,71,35,100,25,65535,212,82,1
79.056957,72,71,35,100,27,65535,212,82,1
79.159357,72,71,35,100,26,65535,212,76,1
79.261889,71,71,35,100,25,65535,212,78,1
79.364906,71,71,35,100,26,65535,212,68,1
79.467900,72,72,35,100,26,65535,212,76,1
79.570908,72,72,35,100,23,65535,212,75,1
79.673323,71,72,35,100,24,65535,212,80,1
79.775974,71,71,35,100,23,65535,212,61,1
79.878925,72,71,35,100,29,65535,212,87,1
79.981894,71,72,35,100,23,65535,212,72,1
80.084875,72,71,35,100,21,65535,212,78,1
80.187899,72,71,35,100,23,65535,212,78,1
80.290886,72,71,35,100,23,65535,211,75,1
80.393323,72,72,35,100,25,65535,211,68,1
80.495936,71,71,35,100,21,65535,211,67,1
80.598906,72,71,35,100,21,65535,211,79,1
80.701968,71,71,35,100,19,65535,210,78,1
80.804901,71,71,35,100,30,65535,210,90,1
80.907715,72,72,35,100,28,65535,211,79,1
81.010078,72,73,35,100,26,65535,211,85,1
81.113041,71,71,35,100,26,65535,211,78,1
81.215934,72,71,35,100,25,65535,211,77,1
81.318930,72,71,35,100,25,65535,211,81,1
81.421734,71,71,35,100,22,65535,211,75,1
81.524747,71,71,35,100,24,65535,211,74,1
81.627346,71,71,35,100,33,65535,211,86,1
81.730029,72,73,35,100,30,65535,211,82,1
81.832948,71,73,35,100,30,65535,212,81,1
81.935768,72,73,35,100,27,65535,212,77,1
82.038760,72,72,35,100,24,65535,212,89,1
82.141244,72,71,35,100,24,65535,212,77,1
82.244045,72,71,35,100,22,65535,212,78,1
82.346972,72,72,35,100,22,65535,212,68,1
82.449780,72,71,35,100,20,65535,211,67,1
82.552802,71,72,35,100,29,65535,211,78,1
82.655791,72,72,35,100,26,65535,211,88,1
82.758795,72,72,35,100,31,65535,211,77,1
82.861257,72,71,35,100,23,65535,211,74,1
82.964087,72,71,35,100,25,65535,211,84,1
83.066808,72,71,35,100,26,65535,211,88,1
83.169806,72,71,35,100,22,65535,211,74,1
83.272813,72,72,35,100,24,65535,211,67,1
83.375273,72,72,35,100,22,65535,211,69,1
83.478126,72,72,35,100,29,65535,210,81,1
83.580827,72,72,35,100,27,65535,210,73,1
83.683825,72,72,35,100,31,65535,211,84,1
83.786834,72,73,35,100,27,65535,211,80,1
83.890072,72,72,35,100,22,65535,211,78,1
83.992407,72,73,35,100,25,65535,211,87,1
84.095128,72,72,35,100,25,65535,211,77,1
84.197849,72,71,35,100,23,65535,211,77,1
84.300851,72,71,35,100,23,65535,211,74,1
84.403878,72,73,35,100,26,65535,211,76,1
84.506859,72,72,35,100,30,65535,211,81,1
84.609859,72,72,35,100,26,65535,212,76,1
84.712857,72,73,35,100,25,65535,212,75,1
84.815287,72,73,35,100,24,65535,212,82,1
84.918131,72,71,35,100,21,65535,212,73,1
85.020881,72,71,35,100,24,65535,211,70,1
85.123870,72,71,35,100,23,65535,211,71,1
85.226875,72,71,35,100,20,65535,211,80,1
85.329917,72,71,35,100,32,65535,210,74,1
85.432347,72,73,35,100,29,65535,211,76,1
85.535106,72,73,35,100,26,65535,211,93,1
85.637910,72,72,35,100,26,65535,211,84,1
85.740892,72,73,35,100,23,65535,211,74,1
85.843887,72,71,35,100,25,65535,211,74,1
85.946888,72,73,35,100,22,65535,211,69,1
86.049315,72,71,35,100,20,65535,211,78,1
86.151928,72,71,35,100,21,65535,211,76,1
86.254948,72,71,35,99,26,65535,210,68,1
86.357924,72,72,35,100,23,65535,210,85,1
86.460905,72,72,35,100,26,65535,210,82,1
86.563701,72,73,35,100,24,65535,210,75,1
86.666242,72,72,35,100,23,65535,210,75,1
86.768944,72,71,35,100,23,65535,210,66,1
86.871726,72,71,35,100,21,65535,210,72,1
86.974638,72,71,35,100,23,65535,210,71,1
87.077652,72,71,35,100,24,65535,209,69,1
87.180269,72,71,35,99,30,65535,209,76,1
87.282966,72,71,35,100,25,65535,209,82,1
87.385749,72,73,35,100,23,65535,209,73,1
87.488659,72,72,35,100,24,65535,209,75,1
87.591666,72,71,35,100,21,65535,209,72,1
87.694254,72,71,35,100,23,65535,209,83,1
87.796976,72,72,35,100,21,65535,209,71,1
87.899764,72,71,35,100,22,65535,208,68,1
88.002684,72,72,35,100,18,65535,208,56,1
88.105752,72,71,35,99,28,65535,207,82,1
88.208676,72,73,35,100,27,65535,208,76,1
88.311669,72,72,35,100,21,65535,208,77,1
88.414271,72,71,35,100,25,65535,208,85,1
88.516802,72,72,35,100,23,65535,208,71,1
88.619711,72,71,35,100,20,65535,208,73,1
88.722684,72,71,35,100,23,65535,208,75,1
88.825697,72,71,35,100,22,65535,208,74,1
88.928283,72,71,35,100,21,65535,208,77,1
89.031053,71,71,35,98,23,65535,207,93,1
89.133771,72,71,35,100,26,65535,207,59,1
89.236695,72,71,35,100,19,65535,207,72,1
89.339685,72,71,35,100,18,65535,207,85,1
89.442303,72,71,35,100,20,65535,207,75,1
89.544844,72,71,35,100,21,65535,207,68,1
89.647693,72,71,35,100,22,65535,207,69,1
89.750691,72,71,35,100,22,65535,207,76,1
89.853695,72,71,35,100,23,65535,207,78,1
89.957341,71,72,35,3,1,65535,207,94,1
90.059632,72,72,35,100,23,65535,207,77,1
90.162421,72,73,35,100,28,65535,208,76,1
90.264869,73,72,35,100,25,65535,208,79,1
90.367704,73,73,35,100,27,65535,208,84,1
90.470647,72,73,35,100,28,65535,209,75,1
90.573434,73,73,35,100,24,65535,209,79,1
90.675889,72,73,35,100,27,65535,209,69,1
90.778713,72,72,35,100,26,65535,210,80,1
90.881629,72,73,35,100,25,65535,210,88,1
90.984680,72,73,35,100,30,65535,210,84,1
91.087458,72,72,35,100,31,65535,211,86,1
91.189904,72,73,35,100,29,65535,211,85,1
91.292714,72,72,35,100,24,65535,212,85,1
91.395116,73,72,35,100,29,65535,212,81,1
91.497822,72,72,35,100,26,65535,212,81,1
91.600730,73,72,35,100,23,65535,212,75,1
91.703651,72,73,35,100,25,65535,212,73,1
91.806661,72,72,35,100,22,65535,212,69,1
91.909694,72,73,35,100,30,65535,211,81,1
92.012669,72,74,35,100,31,65535,212,80,1
92.115640,73,72,35,100,26,65535,212,80,1
92.218489,72,72,35,100,28,65535,212,84,1
92.320917,73,72,35,100,27,65535,212,72,1
92.423756,72,72,35,100,24,65535,212,82,1
92.526692,72,73,35,100,25,65535,212,76,1
92.629645,73,73,35,100,21,65535,212,74,1
92.732510,72,72,35,100,22,65535,212,71,1
92.835220,72,72,35,100,26,65535,212,87,1
92.937814,73,73,35,100,31,65535,212,85,1
93.040769,73,74,35,100,27,65535,212,82,1
93.143702,73,74,35,100,28,65535,213,81,1
93.246706,73,73,35,100,28,65535,213,71,1
93.349540,73,72,35,100,23,65535,213,80,1
93.451948,73,72,35,100,25,65535,213,86,1
93.554800,73,73,35,100,24,65535,213,75,1
93.657688,73,73,35,100,21,65535,212,69,1
93.760743,73,72,35,100,22,65535,212,88,1
93.863723,72,73,35,100,32,65535,213,79,1
93.966560,73,73,35,100,27,65535,213,85,1
94.069206,73,72,35,100,28,65535,213,78,1
94.171765,73,73,35,100,27,65535,213,76,1
94.274735,72,72,35,100,26,65535,213,86,1
94.377709,73,72,35,100,27,65535,213,72,1
94.480582,73,72,35,100,20,65535,213,75,1
94.582960,73,72,35,100,24,65535,213,83,1
94.685866,73,73,35,100,20,65535,212,81,1
94.788711,73,74,35,100,28,65535,213,90,1
94.891767,72,73,35,100,28,65535,213,86,1
94.994604,73,73,35,100,27,65535,214,86,1
95.096964,73,73,35,100,28,65535,214,84,1
95.199812,73,73,35,100,21,65535,214,72,1
95.302713,72,73,35,100,24,65535,213,79,1
95.405791,72,72,35,100,23,65535,213,69,1
95.508630,73,72,35,100,20,65535,213,72,1
95.611653,73,72,35,100,31,65535,212,84,1
95.714559,73,72,35,100,30,65535,212,86,1
95.816947,73,73,35,100,27,65535,213,81,1
95.919767,72,74,35,100,26,65535,213,81,1
96.022749,73,73,35,100,28,65535,213,83,1
96.125333,73,73,35,100,27,65535,213,80,1
96.227838,73,73,35,100,26,65535,213,75,1
96.330761,73,72,35,100,26,65535,213,74,1
96.433746,73,72,35,100,28,65535,214,79,1
96.536789,73,73,35,100,32,65535,214,80,1
96.639738,73,73,35,100,31,65535,214,78,1
96.742603,73,73,35,100,32,65535,214,84,1
96.844955,73,74,35,100,32,65535,214,76,1
96.947754,73,73,35,100,28,65535,215,84,1
97.050847,73,73,35,100,27,65535,215,75,1
97.153749,73,74,35,100,28,65535,215,77,1
97.256616,73,74,35,100,26,65535,215,82,1
97.359151,73,72,35,100,23,65535,215,70,1
97.461850,73,72,35,100,25,65535,214,75,1
97.564760,73,72,35,100,25,65535,214,80,1
97.667875,73,74,35,100,26,65535,214,72,1
97.770759,73,73,35,100,23,65535,214,79,1
97.873642,73,73,35,100,24,65535,214,74,1
97.976170,73,73,35,100,27,65535,214,77,1
98.078777,72,73,35,100,24,65535,214,76,1
98.182033,73,72,35,100,24,65535,214,83,1
98.284772,73,72,35,100,26,65535,214,85,1
98.389874,73,74,35,100,24,65535,214,83,1
98.492767,73,73,35,100,31,65535,214,80,1
98.595769,73,73,35,100,29,65535,214,87,1
98.697949,73,73,35,100,25,65535,215,81,1
98.800875,73,73,35,100,23,65535,215,84,1
98.903739,73,72,35,100,25,65535,214,83,1
99.006762,73,72,35,100,19,65535,214,80,1
99.109771,73,72,35,100,25,65535,214,78,1
99.212932,73,72,35,100,23,65535,214,70,1
99.315840,72,72,35,100,25,65535,213,78,1
99.418782,73,72,35,100,24,65535,213,81,1
99.521800,73,72,35,100,25,65535,213,85,1
99.625110,73,72,35,100,24,65535,213,77,1
99.727810,73,73,35,100,21,65535,212,70,1
99.830803,73,72,35,100,21,65535,212,70,1
99.933184,73,72,35,100,20,65535,212,62,1
100.035799,73,72,35,100,19,65535,211,71,1
100.138815,73,72,35,100,20,65535,211,71,1
100.241841,73,73,35,100,36,65535,210,78,1
100.344824,73,73,35,100,28,65535,211,82,1
100.447815,73,73,35,100,30,65535,211,81,1
100.550284,73,72,35,100,23,65535,211,78,1
100.652824,73,73,35,100,21,65535,211,79,1
100.755787,73,73,35,100,25,65535,211,70,1
100.858830,73,72,35,100,23,65535,211,74,1
100.961289,73,73,35,100,21,65535,211,73,1
101.063841,72,72,35,100,22,65535,210,70,1
101.166889,73,73,35,100,32,65535,210,69,1
101.269864,73,73,35,100,29,65535,210,79,1
101.372865,73,73,35,100,32,65535,211,94,1
101.475871,73,74,35,100,33,65535,211,80,1
101.578517,73,74,35,100,27,65535,212,79,1
101.680922,73,74,35,100,27,65535,212,86,1
101.783311,72,73,35,100,27,65535,213,81,1
101.885852,73,74,35,100,25,65535,213,80,1
101.988861,73,73,36,100,26,65535,213,81,1
102.091921,72,72,35,99,30,65535,212,67,1
102.194328,73,73,35,100,30,65535,213,83,1
102.296857,73,74,35,100,30,65535,213,84,1
102.399827,73,73,35,100,29,65535,214,79,1
102.502822,73,73,35,100,26,65535,214,81,1
102.605831,73,73,35,100,26,65535,214,87,1
102.708839,73,73,35,100,27,65535,214,82,1
102.811842,73,73,35,100,24,65535,214,70,1
102.914844,73,72,35,100,25,65535,214,79,1
103.017955,72,72,35,99,30,65535,213,83,1
103.120932,73,73,35,100,23,65535,213,86,1
103.223852,73,72,35,100,25,65535,213,73,1
103.326292,73,72,35,100,22,65535,213,74,1
103.428890,73,73,35,100,20,65535,213,85,1
103.531868,73,72,35,100,21,65535,213,76,1
103.634869,73,72,35,100,21,65535,212,73,1
103.737878,73,73,35,100,21,65535,212,70,1
103.842511,72,73,35,100,20,65535,211,72,1
103.944915,72,73,35,99,28,65535,211,93,1
104.047964,73,72,35,100,31,65535,211,74,1
104.150891,73,74,35,100,25,65535,212,86,1
104.253839,73,74,35,100,29,65535,212,83,1
104.356657,73,73,35,100,26,65535,212,82,1
104.459659,73,72,35,100,25,65535,212,84,1
104.562660,73,74,35,100,26,65535,212,75,1
104.665664,73,72,35,100,22,65535,212,78,1
104.768675,73,73,35,100,25,65535,212,84,1
104.871693,72,73,36,98,28,65535,212,88,1
104.974681,73,72,35,100,29,65535,212,82,1
105.077688,73,72,35,100,24,65535,212,81,1
105.180688,73,74,36,100,27,65535,212,80,1
105.283684,73,72,35,100,24,65535,212,77,1
105.386699,73,73,35,100,21,65535,212,75,1
105.489697,72,72,36,100,21,65535,212,71,1
105.592702,73,72,35,100,21,65535,211,69,1
105.695710,73,72,36,100,20,65535,211,71,1
105.798976,71,73,36,5,1,65535,210,84,1
105.901906,73,72,35,100,26,65535,210,78,1
106.004715,73,72,35,100,25,65535,210,81,1
106.107730,73,72,35,100,24,65535,211,87,1
106.210750,73,72,35,100,27,65535,211,81,1
106.313255,73,73,35,100,22,65535,210,75,1
106.416067,73,72,36,100,24,65535,210,76,1
106.519070,73,73,36,100,24,65535,210,71,1
106.621933,73,73,35,100,21,65535,210,74,1
106.724981,73,72,36,100,21,65535,210,0,1
106.827372,73,72,35,100,25,65535,210,79,1
106.930037,73,72,36,100,25,65535,210,74,1
107.032762,73,72,35,100,25,65535,210,81,1
107.135766,73,73,36,100,27,65535,210,88,1
107.238770,73,73,35,100,27,65535,211,80,1
107.341772,73,73,36,100,28,65535,211,77,1
107.444478,73,72,36,100,25,65535,211,83,1
107.547013,73,74,35,100,28,65535,211,81,1
107.649792,73,73,35,100,28,65535,212,78,1
107.752387,73,72,36,100,21,65535,211,89,1
107.855071,73,73,35,100,30,65535,212,84,1
107.957801,72,73,35,100,26,65535,212,72,1
108.060796,73,74,35,100,23,65535,212,67,1
108.163798,73,73,36,100,21,65535,212,73,1
108.266808,73,73,35,100,20,65535,211,80,1
108.369811,73,72,35,100,22,65535,211,77,1
108.472820,73,73,36,100,23,65535,211,68,1
108.575250,73,72,36,100,20,65535,211,68,1
108.678133,72,72,35,100,30,65535,210,91,1
108.780849,73,73,35,100,32,65535,211,78,1
108.883829,73,74,35,100,27,65535,212,81,1
108.986833,73,73,36,100,30,65535,212,88,1
109.089261,73,73,36,100,25,65535,212,78,1
109.191846,73,73,36,100,24,65535,212,88,1
109.294850,73,73,35,100,27,65535,212,81,1
109.397854,73,72,35,100,23,65535,212,75,1
109.500854,73,72,36,100,24,65535,212,78,1
109.603427,73,73,36,100,28,65535,212,78,1
109.706076,73,74,36,100,25,65535,212,80,1
109.808875,73,72,35,100,24,65535,212,78,1
109.911863,73,72,35,100,24,65535,212,81,1
110.014880,73,73,35,100,22,65535,211,80,1
110.117880,73,72,36,100,20,65535,211,75,1
110.220306,73,72,36,100,22,65535,211,76,1
110.322894,73,72,36,100,20,65535,210,70,1
110.425865,73,72,36,100,18,65535,210,77,1
110.528150,72,72,35,100,26,65535,210,79,1
110.630889,73,73,36,100,28,65535,210,84,1
110.733884,73,73,36,100,30,65535,210,83,1
110.836688,73,73,36,100,28,65535,211,82,1
110.939617,73,72,36,100,25,65535,211,79,1
111.042616,73,72,36,100,26,65535,211,82,1
111.145617,73,74,35,100,26,65535,211,86,1
111.248217,73,72,35,100,24,65535,212,85,1
111.350928,73,72,36,100,24,65535,212,78,1
111.453965,73,73,36,100,29,65535,212,67,1
111.556931,73,74,36,100,27,65535,212,87,1
111.659733,73,73,36,100,28,65535,212,86,1
111.762626,73,73,35,100,28,65535,212,81,1
111.865248,73,73,36,100,23,65535,212,75,1
111.967960,73,72,36,100,25,65535,212,80,1
112.070737,73,72,36,100,25,65535,212,79,1
112.173644,73,72,36,100,22,65535,212,72,1
112.276637,73,72,36,100,24,65535,212,80,1
112.379723,72,72,35,100,21,65535,211,89,1
112.482645,73,73,36,100,28,65535,212,90,1
112.585266,73,73,36,100,31,65535,212,82,1
112.687976,73,73,36,100,21,65535,213,70,1
112.790753,73,72,36,100,22,65535,212,79,1
112.893701,66,70,36,0,0,65535,206,0,1
112.996699,64,69,35,0,0,65535,196,0,1
113.099217,64,68,35,0,0,65535,186,0,1
113.202259,64,68,35,0,0,65535,177,0,1
113.305291,64,68,35,0,0,65535,169,0,1
113.408304,64,68,35,0,0,65535,161,0,1
113.511319,63,67,35,0,0,65535,153,0,1
113.613946,63,67,35,0,0,65535,146,0,1
113.716733,63,67,35,0,0,65535,139,0,1
113.819287,63,68,35,0,0,65535,133,0,1
113.922438,62,68,35,0,0,65535,127,0,1
114.025001,63,68,35,0,0,65535,122,0,1
114.127875,63,66,35,0,0,65535,117,0,1
114.230662,62,66,35,0,0,65535,112,0,1
114.333574,62,66,35,0,0,65535,108,0,1
114.436016,62,66,35,0,0,65535,103,0,1
114.538717,62,66,35,0,0,65535,100,0,1
114.641647,62,66,35,0,0,65535,96,0,1
114.744569,62,66,35,0,0,65535,92,0,1
114.847033,62,66,35,0,0,65535,89,0,1
114.949723,61,66,35,0,0,65535,86,0,1
115.052658,61,67,35,0,0,65535,83,0,1
115.155589,62,67,35,0,0,65535,81,0,1
115.258057,61,65,35,0,0,65535,78,0,1
115.361052,61,65,35,0,0,65535,76,0,1
115.464052,61,65,35,0,0,65535,74,0,1
115.567066,61,65,35,0,0,65535,71,0,1
115.670071,61,65,35,0,0,65535,70,0,1
115.773073,61,65,35,0,0,65535,68,0,1
115.876069,61,65,35,0,0,65535,66,0,1
115.979076,61,65,35,0,0,65535,64,0,1
116.082074,61,66,35,0,0,65535,63,0,1
116.184792,61,66,35,0,0,65535,62,0,1
116.287723,61,66,35,0,0,65535,60,0,1
116.390854,60,65,35,0,0,65535,59,0,1
116.494089,61,64,35,0,0,65535,58,0,1
116.596527,61,64,35,0,0,65535,57,0,1
116.699431,60,64,35,0,0,65535,56,0,1
116.802359,60,64,35,0,0,65535,55,0,1
116.905358,60,64,35,0,0,65535,54,0,1
117.008309,60,64,35,0,0,65535,53,0,1
117.110804,60,64,35,0,0,65535,52,0,1
117.213467,60,64,35,0,0,65535,52,0,1
117.316385,60,64,35,0,0,65535,51,0,1
117.418806,60,64,35,0,0,65535,50,0,1
117.521899,59,65,35,0,0,65535,50,0,1
117.625149,60,65,35,0,0,65535,49,0,1
117.728148,59,64,35,0,0,65535,48,0,1
117.830440,60,65,35,0,0,65535,48,0,1
117.932887,64,65,35,100,12,65535,55,103,1
118.035783,66,68,35,100,34,65535,65,90,1
118.138667,67,68,35,100,24,65535,74,68,1
118.241711,67,69,35,100,25,65535,83,98,1
118.344569,67,69,35,100,36,65535,91,88,1
118.447225,68,70,35,100,32,65535,99,84,1
118.549788,68,69,35,100,30,65535,106,86,1
118.652686,68,69,35,100,29,65535,113,78,1
118.755720,68,70,35,100,27,65535,120,82,1
118.858689,68,70,35,100,26,65535,126,78,1
118.961567,68,70,35,100,25,65535,131,83,1
119.063944,68,69,35,100,26,65535,136,79,1
119.166779,68,69,35,100,25,65535,141,76,1
119.269769,68,70,35,100,28,65535,145,83,1
119.372689,68,69,35,100,29,65535,149,79,1
119.475752,69,69,35,100,28,65535,153,79,1
119.578595,69,69,35,100,27,65535,157,82,1
119.680956,68,69,35,100,26,65535,161,81,1
119.783823,69,70,36,100,26,65535,164,73,1
119.886698,69,70,35,100,24,65535,167,74,1
119.989764,69,69,35,100,26,65535,169,77,1
120.092612,69,69,35,100,24,65535,172,79,1
120.195613,68,71,35,100,27,65535,174,85,1
120.298297,69,69,35,100,32,65535,177,81,1
120.400813,69,71,36,100,26,65535,179,79,1
120.503734,69,70,35,100,23,65535,181,78,1
120.606332,69,69,35,100,25,65535,183,81,1
120.708840,69,69,35,100,26,65535,185,81,1
120.811761,69,69,35,100,24,65535,186,76,1
120.914731,70,69,35,100,22,65535,188,77,1
121.017657,69,69,35,100,24,65535,189,76,1
121.120773,69,70,35,100,26,65535,190,83,1
121.223656,69,70,35,100,29,65535,192,87,1
121.326339,69,70,35,100,25,65535,193,76,1
121.428839,70,71,36,100,23,65535,194,84,1
121.531774,70,70,35,100,23,65535,195,80,1
121.634748,69,70,35,100,23,65535,196,75,1
121.737601,70,69,35,100,26,65535,197,76,1
121.839958,70,70,35,100,23,65535,198,73,1
121.942757,70,69,35,100,23,65535,198,74,1
122.045814,69,70,35,100,31,65535,199,85,1
