t_sec,read_us,"amd_smi:::power_current:device=1"
1.239652,386.182,67
1.240648,593.924,67
1.241647,593.034,67
1.242690,635.394,67
1.243644,590.494,67
1.244682,627.505,67
1.245647,593.794,67
1.246693,640.054,68
1.247647,593.735,68
1.248700,646.185,67
1.249648,594.104,67
1.250691,636.484,67
1.251644,590.164,67
1.252684,630.624,68
1.253648,594.134,68
1.254689,635.184,68
1.255649,595.604,68
1.256687,634.014,68
1.257646,591.764,68
1.258701,646.765,68
1.259647,593.824,68
1.260683,629.574,68
1.261647,593.424,68
1.262690,635.845,68
1.263649,595.434,68
1.264687,633.274,68
1.265646,592.454,68
1.266691,637.265,68
1.267647,593.714,68
1.268689,635.564,67
1.269648,594.234,67
1.270690,635.794,67
1.271647,593.764,67
1.272684,630.974,67
1.273648,593.744,67
1.274693,639.774,67
1.275649,593.244,67
1.276690,636.335,68
1.277649,595.284,68
1.278691,636.644,68
1.279650,596.455,68
1.281266,1212.719,68
1.281655,387.392,68
1.282652,596.364,68
1.283650,595.914,68
1.284692,636.325,68
1.285651,596.944,68
1.286693,639.194,68
1.287650,595.924,68
1.288690,634.504,68
1.289648,593.824,68
1.290707,652.274,68
1.291649,594.974,68
1.292685,631.635,68
1.293648,594.424,68
1.294697,642.665,68
1.295649,595.034,68
1.296686,633.084,68
1.297649,594.995,68
1.298693,638.805,68
1.299646,592.554,68
1.300699,645.464,68
1.301649,595.584,68
1.302692,638.115,68
1.303650,596.124,68
1.304687,634.024,67
1.305650,596.074,67
1.306693,639.224,68
1.307647,593.364,68
1.308688,634.134,68
1.309650,596.314,68
1.310694,640.504,68
1.311650,596.244,68
1.312695,641.175,68
1.313647,592.774,68
1.314690,636.004,68
1.315647,593.505,68
1.316692,637.385,68
1.317645,591.164,68
1.318694,639.514,68
1.319647,593.504,68
1.320689,634.944,68
1.321651,597.764,68
1.322711,656.834,68
1.323651,597.704,68
1.324691,636.925,68
1.325653,599.614,68
1.326655,601.874,68
1.327730,676.884,68
1.328713,659.574,68
1.329655,600.044,68
1.330693,639.675,68
1.331650,594.574,68
1.332703,649.624,68
1.333650,596.335,68
1.334698,643.035,68
1.335652,597.904,68
1.336692,638.064,68
1.337652,597.624,68
1.338697,641.644,68
1.339650,596.634,68
1.340693,638.554,68
1.341651,597.304,68
1.342709,655.355,68
1.343652,597.654,68
1.344692,638.654,68
1.345650,595.974,68
1.346692,637.674,68
1.347652,597.594,68
1.348687,633.014,68
1.349649,594.904,68
1.350695,641.424,68
1.351661,606.684,68
1.352689,635.505,68
1.353663,609.724,68
1.355270,1215.858,68
1.355660,388.163,68
1.356651,596.954,68
1.357651,597.734,68
1.358701,646.774,68
1.359648,594.904,68
1.360689,635.895,68
1.361661,607.644,68
1.362697,643.205,68
1.363651,597.464,68
1.364709,655.134,68
1.365653,599.475,68
1.366699,644.755,68
1.367653,599.864,68
1.368689,635.704,68
1.369653,599.384,68
1.370700,646.145,68
1.371664,609.544,68
1.372690,637.184,68
1.373651,597.214,68
1.374710,654.465,68
1.375650,596.014,68
1.376694,640.654,68
1.377662,608.784,68
1.378698,644.835,68
1.379661,606.654,68
1.380691,637.584,68
1.381653,597.644,68
1.382696,641.224,68
1.383661,607.465,68
1.384698,643.875,68
1.385654,599.954,68
1.386698,643.614,68
1.387653,598.394,68
1.388693,639.745,68
1.389652,597.794,68
1.390698,642.754,68
1.391663,608.974,68
1.392692,638.935,68
1.393652,598.954,68
1.394698,643.674,68
1.395665,610.964,68
1.397273,1219.509,68
1.397660,385.892,68
1.398654,599.084,68
1.399653,598.974,68
1.400695,640.934,68
1.401650,596.615,68
1.402696,641.845,68
1.403660,606.574,68
1.404690,636.524,68
1.405663,609.054,68
1.406710,655.745,68
1.407653,598.624,68
1.408691,637.104,68
1.409660,606.514,68
1.410699,645.155,68
1.411653,599.054,68
1.412691,637.084,67
1.413661,607.264,67
1.414699,644.875,67
1.415665,611.855,67
1.416709,654.825,67
1.417663,609.294,67
1.418698,643.764,67
1.419664,610.015,67
1.420691,637.295,67
1.421664,609.854,67
1.422699,644.734,67
1.423661,607.304,67
1.424690,636.405,67
1.425653,599.534,67
1.426702,647.904,67
1.427665,610.924,67
1.429273,1219.719,67
1.429664,389.502,67
1.430663,608.274,67
1.431668,612.324,67
1.432655,600.725,67
1.433653,596.914,67
1.434703,649.165,67
1.435655,600.554,67
1.436698,644.664,68
1.437666,611.874,68
1.438720,666.185,67
1.439661,607.344,67
1.440697,641.474,68
1.441665,611.334,68
1.442702,647.195,68
1.443656,602.214,68
1.444698,643.644,68
1.445668,614.634,68
1.446704,649.865,68
1.447654,600.364,68
1.448706,653.264,68
1.449664,610.454,68
1.450702,647.575,68
1.451665,611.445,68
1.452692,639.025,68
1.453664,610.404,68
1.454700,646.324,68
1.455665,611.404,68
1.456699,645.314,68
1.457666,611.734,68
1.458713,659.364,68
1.459666,612.064,68
1.460694,640.475,68
1.461662,608.134,68
1.462702,648.104,68
1.463657,603.654,68
1.464704,647.855,68
1.465663,609.464,68
1.466700,645.854,68
1.467665,610.994,68
1.468691,637.024,68
1.469667,613.034,68
1.471275,1221.608,68
1.471664,387.303,68
1.472653,599.274,68
1.473668,614.154,68
1.474702,647.665,68
1.475667,613.294,68
1.476697,643.154,68
1.477666,612.895,68
1.478704,650.005,68
1.479663,609.504,68
1.480708,654.624,68
1.481666,610.804,68
1.482700,645.855,68
1.483656,601.634,68
1.484699,645.124,68
1.485668,613.644,68
1.486703,648.964,68
1.487667,613.655,68
1.488698,644.334,68
1.489664,610.584,68
1.490714,658.654,68
1.491667,613.164,68
1.492694,640.975,68
1.493666,612.204,68
1.494704,648.604,68
1.495666,612.105,68
1.496695,641.625,68
1.497665,610.594,68
1.498704,649.464,68
1.499662,608.624,68
1.500698,644.795,68
1.501665,611.274,68
1.502704,650.554,68
1.503665,610.754,68
1.504697,644.224,68
1.505666,612.195,68
1.506705,650.314,68
1.507667,613.554,68
1.508698,644.814,68
1.509668,614.204,68
1.510705,651.175,68
1.511665,611.544,68
1.512711,657.804,68
1.513665,611.264,68
1.514703,649.485,68
1.515666,612.514,68
1.516696,642.664,68
1.517669,615.324,68
1.518702,648.775,68
1.519670,616.134,68
1.520696,642.284,68
1.521668,613.694,68
1.522716,661.274,68
1.523665,611.424,68
1.524699,645.484,68
1.525667,612.934,68
1.526705,650.864,68
1.527669,614.904,68
1.528696,642.445,68
1.529664,610.374,68
1.530705,650.644,68
1.531667,613.454,68
1.532709,654.105,68
1.533660,604.634,68
1.535282,1228.028,68
1.535670,386.063,68
1.536716,660.655,68
1.537660,606.594,68
1.538702,648.584,68
1.539666,612.264,68
1.540701,645.474,68
1.541661,606.914,68
1.542700,646.674,68
1.543670,616.044,68
1.545280,1224.248,68
1.545669,388.583,68
1.546665,611.554,68
1.547667,613.394,68
1.548701,647.514,68
1.549658,604.244,68
1.550701,646.605,68
1.551671,617.254,68
1.552698,644.944,68
1.553669,614.624,68
1.554716,661.864,68
1.555669,614.865,68
1.556704,650.484,67
1.557671,617.214,67
1.558702,648.964,68
1.559670,615.634,68
1.560702,648.825,67
1.561671,616.724,67
1.562696,642.794,68
1.563665,610.935,68
1.564713,659.685,68
1.565670,615.894,68
1.566701,647.354,67
1.567667,613.425,67
1.568704,649.625,68
1.569671,616.484,68
1.570699,645.714,68
1.571670,615.704,68
1.572698,644.064,67
1.573666,611.465,67
1.574704,650.074,68
1.575672,616.724,68
1.576706,651.474,68
1.577668,613.164,68
1.578700,646.925,68
1.579671,617.334,68
1.580701,647.384,68
1.581672,617.385,68
1.582700,646.595,68
1.583668,614.084,68
1.584705,649.564,68
1.585672,618.654,68
1.587280,1227.309,68
1.587667,385.612,68
1.588665,611.374,68
1.589671,617.474,68
1.590702,648.144,68
1.591670,615.994,68
1.592703,649.004,68
1.593670,615.354,68
1.594703,645.584,68
1.595671,616.714,68
1.596714,660.475,68
1.597673,618.714,68
1.598697,643.564,68
1.599673,619.254,68
1.600704,649.525,68
1.601672,617.914,68
1.602701,647.604,68
1.603669,615.424,68
1.604703,649.475,68
1.605670,615.964,68
1.606712,658.294,68
1.607672,617.504,68
1.608701,647.314,68
1.609673,618.674,68
1.610699,645.894,68
1.611671,616.854,68
1.612701,647.924,68
1.613670,615.005,68
1.614700,646.595,68
1.615671,617.424,68
1.616706,652.344,68
1.617672,616.625,68
1.619283,1228.959,68
1.619671,387.082,68
1.620670,615.834,68
1.621672,617.084,68
1.622701,647.325,68
1.623672,618.154,68
1.624703,649.594,68
1.625673,618.714,68
1.626704,649.584,68
1.627673,619.314,68
1.628721,666.025,68
1.629670,616.044,68
1.630700,647.064,68
1.631673,619.475,68
1.632705,651.205,68
1.633670,615.774,68
1.634702,647.954,68
1.635676,622.365,68
1.636721,667.735,68
1.637673,618.984,68
1.638886,832.445,67
1.639665,610.464,67
1.640713,656.734,68
1.641672,617.784,68
1.642705,651.504,68
1.643673,619.784,68
1.644706,651.154,68
1.645674,620.304,68
1.646704,650.585,68
1.647673,619.214,68
1.648708,654.294,68
1.649669,614.645,68
1.650707,653.175,68
1.651674,619.774,68
1.652706,651.994,68
1.653673,618.785,68
1.654708,654.715,68
1.655676,621.954,68
1.656709,655.814,68
1.657674,618.974,68
1.658706,652.214,68
1.659675,621.254,68
1.661284,1230.698,68
1.661673,387.293,68
1.662673,618.824,68
1.663673,619.724,68
1.664707,653.345,68
1.665677,622.444,68
1.666705,651.244,68
1.667674,620.235,68
1.668703,649.205,68
1.669672,617.884,68
1.670715,661.814,68
1.671676,622.424,68
1.672710,656.125,68
1.673671,617.214,68
1.674702,647.764,68
1.675676,622.014,68
1.676707,652.614,68
1.677672,618.574,68
1.678703,649.294,68
1.679671,617.964,68
1.680723,669.535,68
1.681673,618.404,68
1.682712,657.755,68
1.683673,619.204,68
1.684706,652.144,68
1.685675,620.005,68
1.686704,650.525,68
1.687673,618.764,68
1.688709,655.234,68
1.689671,616.824,68
1.690715,661.315,68
1.691676,621.784,68
1.692704,651.064,68
1.693671,616.244,68
1.694710,656.004,68
1.695676,621.624,68
1.696704,650.554,68
1.697677,622.634,68
1.698706,652.385,68
1.699672,618.355,68
1.700707,653.685,68
1.701677,623.394,68
1.703286,1232.718,68
1.703674,386.793,68
1.704671,617.054,68
1.705677,622.584,68
1.706709,655.434,68
1.707674,619.344,68
1.708706,652.675,68
1.709680,625.414,68
1.710710,655.694,68
1.711673,619.384,68
1.712717,663.505,68
1.713675,620.684,68
1.714705,651.855,68
1.715675,621.504,68
1.716713,658.854,68
1.717675,620.525,68
1.718707,651.765,68
1.719675,621.374,68
1.720710,656.614,68
1.721674,619.305,68
1.722720,666.585,68
1.723670,616.914,68
1.724709,655.084,68
1.725677,623.054,68
1.726709,654.364,68
1.727674,620.694,68
1.728710,656.434,68
1.729675,620.354,68
1.730706,653.155,68
1.731678,623.704,68
1.732707,653.155,68
1.733680,626.484,68
1.735287,1233.798,68
1.735676,387.973,68
1.736671,616.824,68
1.737674,619.614,68
1.738708,654.294,68
1.739677,623.035,68
1.740770,714.655,68
1.741669,615.004,68
1.742696,643.024,68
1.743670,615.194,68
1.744728,673.375,68
1.745675,621.264,68
1.746710,656.544,68
1.747672,618.934,68
1.748709,654.785,68
1.749673,619.194,68
1.750711,657.445,68
1.751680,626.674,68
1.752712,658.984,68
1.753676,622.115,68
1.754768,691.605,68
1.755670,615.094,68
1.756722,667.774,68
1.757675,620.424,68
1.758717,663.575,68
1.759678,624.394,68
1.760714,660.344,68
1.761678,624.284,68
1.762714,660.815,68
1.763676,622.004,68
1.764711,658.044,68
1.765680,626.334,68
1.766713,659.965,68
1.767679,625.145,68
1.768710,656.484,68
1.769675,620.824,68
1.770711,657.115,68
1.771679,626.165,68
1.772709,655.765,68
1.773675,621.654,68
1.774710,657.024,68
1.775679,625.034,68
1.777290,1236.359,68
1.777678,387.252,68
1.778673,619.434,68
1.779676,621.954,68
1.780713,659.355,68
1.781678,623.634,68
1.782713,658.945,68
1.783674,620.064,68
1.784712,657.715,68
1.785683,628.765,68
1.786720,666.325,68
1.787676,620.334,68
1.788713,659.754,68
1.789681,625.905,68
1.790709,655.615,68
1.791676,622.304,68
1.792713,660.234,68
1.793677,623.304,68
1.794713,659.485,68
1.795677,623.764,68
1.796720,666.734,68
1.797679,625.014,68
1.798711,657.445,68
1.799680,626.634,68
1.800708,655.044,68
1.801678,624.074,68
1.802709,655.475,68
1.803681,626.975,68
1.804709,655.035,68
1.805683,628.664,68
1.806711,657.384,68
1.807680,624.565,68
1.809292,1237.708,68
1.809680,387.473,68
1.810673,618.954,68
1.811678,624.614,68
1.812710,656.405,68
1.813676,621.934,68
1.814713,659.084,68
1.815682,628.494,68
1.816710,656.235,68
1.817680,625.774,68
1.818728,673.465,68
1.819681,627.014,68
1.820709,655.895,68
1.821676,622.665,68
1.822709,655.975,68
1.823680,625.654,68
1.824710,656.364,68
1.825679,625.405,68
1.826713,659.055,68
1.827682,628.954,68
1.828722,668.154,68
1.829680,625.954,68
1.830712,658.375,68
1.831683,629.684,68
1.832718,664.574,68
1.833679,624.674,68
1.834710,655.955,68
1.835683,629.175,68
1.836710,656.624,68
1.837679,624.574,68
1.838720,666.965,68
1.839683,626.915,68
1.840715,660.825,68
1.841681,627.104,68
1.842711,657.314,68
1.843684,630.864,68
1.844678,623.674,68
1.845703,649.674,68
1.846677,624.014,68
1.847682,626.994,68
1.848717,662.985,68
1.849682,628.664,68
1.851294,1240.158,68
1.851681,385.663,68
1.852680,626.165,68
1.853682,627.795,68
1.854714,660.605,68
1.855684,630.434,68
1.856717,663.535,68
1.857684,629.355,68
1.858718,664.164,68
1.859681,626.314,68
1.860726,672.534,68
1.861681,626.434,68
1.862712,658.865,68
1.863684,630.084,68
1.864712,658.054,68
1.865684,630.545,68
1.866713,659.195,68
1.867685,631.534,68
1.868713,658.994,68
1.869679,624.784,68
1.870723,669.545,68
1.871684,630.115,68
1.872713,658.895,68
1.873678,623.914,68
1.874711,657.574,68
1.875685,630.745,68
1.876716,661.724,68
1.877685,630.964,68
1.878714,660.024,68
1.879686,632.074,68
1.880718,664.075,68
1.881684,630.374,68
1.882715,660.194,68
1.883684,630.065,68
1.884718,663.615,68
1.885681,627.184,68
1.886714,660.514,68
1.887685,631.254,68
1.888717,662.885,68
1.889684,628.724,68
1.890714,660.414,68
1.891687,633.134,68
1.893295,1240.678,68
1.893682,386.543,68
1.894684,629.944,68
1.895685,631.034,68
1.896715,661.694,68
1.897680,625.895,68
1.898715,661.095,68
1.899690,635.984,68
1.900716,662.464,68
1.901683,628.195,68
1.902726,673.055,68
1.903684,630.275,68
1.904716,663.174,68
1.905686,631.404,68
1.906715,661.515,68
1.907687,633.665,68
1.908717,661.054,68
1.909687,633.104,68
1.910715,660.974,68
1.911688,634.215,68
1.912725,671.625,68
1.913686,632.064,68
1.914718,664.814,68
1.915683,629.805,68
1.916716,662.685,68
1.917684,629.294,68
1.918719,664.594,68
1.919688,634.364,68
1.920716,662.145,68
1.921685,630.544,68
1.922715,661.974,68
1.923693,639.024,68
1.925297,1243.039,68
1.925684,386.413,68
1.926684,630.584,68
1.927686,632.504,68
1.928720,665.014,68
1.929686,630.574,68
1.930722,668.635,68
1.931684,629.534,68
1.932718,662.394,68
1.933687,632.355,68
1.934731,677.765,68
1.935687,632.164,68
1.936717,662.924,68
1.937689,633.434,68
1.938716,662.965,68
1.939683,627.984,68
1.940719,665.174,68
1.941689,634.084,68
1.942717,663.545,68
1.943686,632.935,68
1.944731,677.365,68
1.945685,629.344,68
1.946721,666.204,68
1.947688,634.764,68
1.948677,623.144,68
1.949682,627.604,68
1.950767,712.345,68
1.951688,630.335,68
1.952724,670.265,68
1.953685,631.824,68
1.954735,680.214,68
1.955690,634.985,68
1.956721,667.435,68
1.957688,634.334,68
1.958729,674.794,68
1.959686,631.314,68
1.960715,661.214,68
1.961688,633.685,68
1.962724,669.955,68
1.963688,633.644,68
1.964717,663.074,68
1.965693,638.495,68
1.967298,1244.409,68
1.967686,386.732,68
1.968683,628.814,68
1.969688,634.855,68
1.970726,671.675,68
1.971687,633.454,68
1.972722,667.674,67
1.973687,633.775,67
1.974720,665.985,68
1.975687,633.274,68
1.976736,681.544,68
1.977688,634.104,68
1.978725,671.514,68
1.979692,638.844,68
1.980720,665.285,68
1.981691,637.634,68
1.982728,673.314,68
1.983691,637.215,68
1.984722,668.175,68
1.985688,634.094,68
1.986739,684.524,68
1.987689,634.685,68
1.988720,666.345,67
1.989685,628.654,67
1.990728,673.274,67
1.991690,633.744,67
1.992719,665.545,67
1.993688,632.565,67
1.994727,672.484,67
1.995688,633.984,67
1.996724,669.934,68
1.997691,637.314,68
1.998726,671.935,68
1.999693,639.424,68
2.000720,666.744,68
2.001692,638.805,68
2.002726,672.155,68
2.003690,636.324,68
2.004719,666.014,68
2.005696,642.035,68
2.006736,682.335,68
2.007691,637.844,68
2.008736,681.754,68
2.009693,639.494,68
2.010689,635.065,68
2.011694,639.924,68
2.012721,668.024,68
2.013693,639.054,68
2.014726,671.564,68
2.015698,644.525,68
2.016722,667.735,68
2.017690,634.154,68
2.018739,683.825,68
2.019695,640.725,68
2.020724,669.905,68
2.021694,640.994,68
2.022725,671.094,68
2.023694,640.225,68
2.024724,670.305,68
2.025694,640.284,68
2.026729,674.774,68
2.027691,636.854,68
2.028729,675.665,68
2.029694,639.704,68
2.030727,672.754,68
2.031694,639.774,68
2.032725,669.864,68
2.033691,636.225,68
2.034725,671.045,68
2.035691,637.114,68
2.036718,664.775,68
2.037695,641.385,68
2.038724,669.885,68
2.039692,638.274,68
2.041303,1249.048,68
2.041688,384.103,68
2.042690,636.255,68
2.043693,639.654,68
2.044726,671.584,68
2.045696,642.334,68
2.046731,676.794,68
2.047696,641.914,68
2.048724,669.925,68
2.049692,638.344,68
2.050740,685.924,68
2.051684,628.485,68
2.053306,1251.979,68
2.053693,386.482,68
2.054746,690.494,68
2.055691,637.155,68
2.056722,668.865,68
2.057696,642.784,68
2.058724,670.714,68
2.059690,635.575,68
2.060733,679.435,68
2.061696,643.014,68
2.062733,678.354,68
2.063691,637.744,68
2.064723,669.424,68
2.065697,642.964,68
2.066732,677.525,68
2.067691,636.874,68
2.068727,673.345,68
2.069697,643.775,68
2.070732,677.985,68
2.071693,638.944,68
2.072722,668.264,68
2.073693,638.755,68
2.074726,672.165,68
2.075697,642.864,68
2.076718,664.664,68
2.077693,638.934,68
2.078728,673.355,68
2.079697,643.154,68
2.080721,667.104,68
2.081697,643.394,68
2.083304,1249.718,68
2.083691,386.662,68
2.084685,630.434,68
2.085698,644.294,68
2.086726,672.185,68
2.087695,640.715,68
2.088723,669.615,68
2.089702,647.854,68
2.090727,673.104,68
2.091696,640.335,68
2.092728,674.515,68
2.093696,641.874,68
2.094726,672.604,68
2.095698,643.684,68
2.096720,666.285,68
2.097695,641.564,68
2.098727,673.054,68
2.099697,642.384,68
2.100719,666.005,68
2.101697,643.135,68
2.102738,683.995,68
2.103699,645.054,68
2.104727,673.055,68
2.105699,645.735,68
2.106729,675.065,68
2.107698,644.604,68
2.108725,670.884,68
2.109700,645.955,68
2.110728,673.485,68
2.111697,643.644,68
2.112722,668.124,68
2.113700,646.484,68
2.115305,1251.479,68
2.115691,385.022,68
2.116685,631.064,68
2.117699,645.004,68
2.118728,673.685,68
2.119699,644.365,68
2.120724,670.785,68
2.121696,642.484,68
2.122729,675.585,68
2.123699,645.455,68
2.124734,680.455,68
2.125698,644.844,68
2.126688,633.484,68
2.127700,645.585,68
2.128720,666.405,68
2.129697,643.834,68
2.130730,676.294,68
2.131701,646.484,68
2.132722,668.805,68
2.133696,642.884,68
2.134738,682.535,68
2.135700,646.984,68
2.136690,636.795,68
2.137698,645.045,68
2.138729,674.395,68
2.139699,645.354,68
2.140729,674.934,68
2.141699,642.915,68
2.142733,678.445,68
2.143697,643.414,68
2.144730,675.814,68
2.145700,646.635,68
2.146732,677.895,68
2.147697,643.484,68
2.148724,670.684,68
2.149699,645.734,68
2.150729,675.895,68
2.151699,644.634,68
2.152728,673.815,68
2.153700,646.134,68
2.154753,698.735,68
2.155697,642.835,68
2.157337,1282.988,68
2.157705,366.892,68
2.158691,635.925,68
2.159697,643.135,68
2.160733,679.135,68
2.161699,645.564,68
2.162728,673.304,68
2.163695,640.904,68
2.164729,675.395,68
2.165701,647.754,68
2.166743,690.175,68
2.167698,644.184,68
2.168689,635.485,68
2.169700,646.665,68
2.170746,692.535,68
2.171702,647.834,68
2.172726,673.145,68
2.173702,648.615,68
2.174729,675.245,68
2.175700,645.444,68
2.176737,683.795,68
2.177701,647.495,68
2.178690,636.405,68
2.179700,645.904,68
2.180728,674.344,68
2.181700,645.834,68
2.182730,676.785,67
2.183697,642.144,67
2.184733,678.715,67
2.185705,649.544,67
2.186730,676.165,67
2.187700,645.575,67
2.188725,671.794,67
2.189702,648.544,67
2.190728,674.355,67
2.191697,643.045,67
2.192735,681.885,67
2.193702,648.224,67
2.194732,677.884,67
2.195705,650.085,67
2.196730,676.935,67
2.197703,648.774,67
2.198744,691.064,67
2.199702,647.074,67
2.200692,636.654,67
2.201703,648.934,67
2.202730,675.945,67
2.203699,644.294,67
2.204729,675.125,68
2.205706,652.595,68
2.206732,678.795,68
2.207702,648.234,68
2.208740,685.605,68
2.209702,648.305,68
2.210691,635.944,68
2.211703,648.794,68
2.212728,674.644,68
2.213702,648.275,68
2.214728,674.735,68
2.215703,649.024,68
2.216729,675.844,68
2.217704,649.914,68
2.218732,678.735,68
2.219701,646.534,68
2.220728,675.014,68
2.221702,648.615,68
2.222735,681.115,68
2.223703,648.955,68
2.224730,676.705,68
2.225704,650.484,68
2.226733,679.605,68
2.227704,649.825,68
2.228731,677.294,68
2.229705,651.264,68
2.231311,1256.308,68
2.231700,387.923,68
2.232694,640.564,68
2.233703,649.724,68
2.234733,679.414,68
2.235706,651.504,68
2.236733,679.025,68
2.237702,647.474,68
2.238730,676.634,68
2.239702,647.064,68
2.240743,688.665,68
2.241705,650.675,68
2.242693,639.464,68
2.243704,649.554,68
2.244734,679.635,68
