t_sec,"amd_smi:::power_current:device=1"
46.270627,507
46.280625,507
46.290663,507
46.300631,507
46.311218,507
46.321218,507
46.330641,507
46.340636,507
46.350632,507
46.360632,507
46.370632,507
46.380631,507
46.390632,507
46.400649,507
46.410633,507
46.420634,507
46.430636,507
46.440636,507
46.450635,507
46.460636,507
46.470639,507
46.480637,507
46.490636,507
46.501227,507
46.511227,507
46.520652,507
46.530639,507
46.540638,507
46.550640,507
46.560647,477
46.570644,470
46.580649,473
46.590647,477
46.601242,480
46.610665,482
46.620645,485
46.630645,487
46.640645,489
46.650646,491
46.660647,492
46.670647,494
46.680648,495
46.691236,496
46.701237,497
46.710670,498
46.720655,499
46.730652,500
46.740650,501
46.750651,501
46.760650,502
46.770653,503
46.780654,503
46.790652,503
46.800654,504
46.810670,504
46.820651,504
46.830655,505
46.840655,505
46.850656,505
46.860654,506
46.870658,505
46.881246,506
46.891246,506
46.900670,506
46.910679,506
46.920670,507
46.930661,507
46.940661,507
46.950662,507
46.960664,507
46.970663,507
46.980665,507
46.990661,507
47.000663,507
47.010664,507
47.020675,507
47.030665,507
47.040666,507
47.050666,507
47.060666,507
47.070668,507
47.081255,507
47.090677,507
47.100678,507
47.110670,507
47.120706,507
47.130670,507
47.140669,507
47.150669,507
47.160670,507
47.170672,507
47.180671,507
47.190669,507
47.200673,507
47.210673,507
47.220674,507
47.230683,507
47.240672,507
47.250674,507
47.260675,507
47.271264,507
47.280687,507
47.290680,507
47.300680,507
47.310677,507
47.320677,507
47.330688,507
47.340678,507
47.350679,507
47.360682,507
47.370685,507
47.380684,507
47.390685,507
47.400683,507
47.410684,508
47.420680,508
47.431276,508
47.440698,508
47.450686,508
47.461273,508
47.470698,508
47.480696,507
47.490688,507
47.500710,507
47.510697,507
47.520691,507
47.530690,507
47.540699,507
47.550689,507
47.560691,507
47.570700,507
47.580692,508
47.590692,508
47.600690,508
47.610693,508
47.620689,508
47.630692,508
47.640711,508
47.651282,508
47.660707,508
47.670696,508
47.680695,508
47.690695,508
47.700695,508
47.710697,508
47.720698,508
47.730696,508
47.740716,508
47.750708,508
47.760698,508
47.770701,507
47.780699,507
47.790699,507
47.800701,507
47.810702,507
47.820702,508
47.830702,508
47.841291,508
47.850723,508
47.860706,508
47.870704,508
47.880706,470
47.890705,469
47.900706,473
47.910706,476
47.920705,479
47.930708,482
47.940705,485
47.950680,487
47.960708,489
47.970708,491
47.980709,492
47.990708,494
48.000709,495
48.010710,497
48.020711,498
48.031301,498
48.040723,499
48.050717,500
48.060723,501
48.070713,501
48.080713,502
48.090717,502
48.100716,503
48.110715,503
48.120714,504
48.130716,504
48.140715,504
48.150716,505
48.160728,505
48.170718,505
48.180718,505
48.190719,505
48.200720,505
48.210720,506
48.221310,506
48.230736,506
48.240732,506
48.250724,506
48.261320,506
48.270738,507
48.280723,507
48.290725,507
48.300727,507
48.310726,507
48.320725,507
48.330725,507
48.340726,507
48.350728,507
48.360728,507
48.370740,507
48.380728,507
48.390732,507
48.400729,507
48.411320,507
48.420740,507
48.430734,507
48.440734,507
48.450731,508
48.460733,508
48.470745,508
48.480734,508
48.490735,507
48.500734,507
48.510735,507
48.520732,508
48.530735,508
48.540736,508
48.550735,508
48.560737,508
48.570709,508
48.580749,508
48.590738,508
48.601329,508
48.611347,508
48.621339,508
48.630741,508
48.640742,508
48.650740,508
48.660749,508
48.670756,508
48.680751,508
48.690742,508
48.701333,508
48.710760,508
48.720761,508
48.730760,508
48.741335,508
48.750761,508
48.760763,508
48.771336,508
48.780718,508
48.791337,508
48.801357,507
48.810762,507
48.820764,508
48.830758,508
48.840762,508
48.850762,508
48.860762,508
48.870756,508
48.880756,508
48.890764,508
48.900752,508
48.910765,508
48.920769,508
48.930770,508
48.940772,508
48.951345,508
48.960769,508
48.970760,508
48.981346,508
48.991366,508
49.001358,508
49.010771,508
49.020770,508
49.030771,508
49.040771,508
49.050772,508
49.060771,508
49.070772,508
49.081351,508
49.091361,508
49.100777,508
49.110779,508
49.120779,508
49.130777,508
49.140780,508
49.150775,508
49.160777,508
49.171354,508
49.181355,508
49.191366,508
49.200789,485
49.210780,475
49.220781,478
49.230783,481
49.240784,483
49.250775,486
49.260773,488
49.270773,490
49.280774,491
49.290783,493
49.300796,494
49.310782,496
49.320773,497
49.330776,498
49.340788,499
49.350788,500
49.361364,501
49.371365,501
49.380795,502
49.390790,503
49.401391,503
49.410804,504
49.420779,504
49.430794,504
49.440785,505
49.450789,505
49.460785,505
49.470785,506
49.480790,506
49.490796,506
49.500794,506
49.510812,506
49.520794,506
49.530792,507
49.541373,507
49.551373,507
49.560797,507
49.570798,507
49.580797,507
49.590802,507
49.600805,508
49.610812,508
49.620795,508
49.630796,508
49.640797,508
49.650799,508
49.660807,508
49.670807,508
49.680800,508
49.690800,508
49.700800,508
49.710765,508
49.720817,508
49.730809,508
49.740814,508
49.750803,508
49.760799,508
49.770801,508
49.780802,508
49.790801,508
49.800800,508
49.810799,508
49.820818,508
49.830802,508
49.840803,508
49.850804,508
49.860802,508
49.870803,508
49.880805,508
49.890807,508
49.900802,508
49.910804,508
49.920774,508
49.930814,508
49.940815,508
49.950815,508
49.960805,508
49.970803,508
49.980805,508
49.990805,508
50.000805,508
50.010806,508
50.020806,508
50.030824,508
50.040806,508
50.050808,508
50.060806,508
50.070812,509
50.080826,509
50.090824,509
50.100825,509
50.110830,509
50.121400,508
50.130829,508
50.140820,508
50.150818,508
50.160816,508
50.170817,508
50.180816,508
50.190818,508
50.200818,508
50.210816,508
50.220806,508
50.230783,508
50.240832,508
50.250810,508
50.260819,507
50.270786,507
50.280812,507
50.290789,507
50.300791,507
50.310789,507
50.320790,507
50.330789,507
50.340834,507
50.350792,508
50.360788,508
50.370789,508
50.380794,508
50.390801,508
50.400796,508
50.410793,508
50.420796,507
50.430793,507
50.440839,507
50.450797,507
50.460797,507
50.470799,508
50.480797,508
50.490798,508
50.500876,508
50.510797,508
50.520802,496
50.530800,459
50.541438,462
50.550846,466
50.560801,470
50.570802,474
50.580812,477
50.590808,480
50.600804,483
50.610809,485
50.620808,487
50.630807,489
50.640808,491
50.650841,493
50.660813,494
50.670811,496
50.680809,497
50.690813,498
50.700814,499
50.710813,500
50.720814,501
50.730816,501
50.740813,502
50.750810,502
50.760816,503
50.770820,503
50.780819,504
50.790818,504
50.800816,505
50.810818,505
50.820818,505
50.830818,505
50.840818,505
50.850823,506
50.860816,506
50.870821,506
50.880820,506
50.890823,506
50.900820,506
50.910822,507
50.920820,507
50.930821,507
50.940823,507
50.950824,507
50.960828,507
50.970826,507
50.980825,507
50.990823,507
51.000825,507
51.010826,507
51.020826,508
51.030826,508
51.040830,508
51.050827,508
51.060829,508
51.070829,508
51.080829,508
51.090831,508
51.100831,508
51.110830,508
51.120831,508
51.130832,508
51.140832,508
51.150840,508
51.160834,508
51.170835,508
51.180833,508
51.190834,508
51.200835,508
51.210836,508
51.220836,508
51.230839,508
51.240838,508
51.250836,508
51.260837,508
51.270841,508
51.280841,508
51.290841,508
51.300841,508
51.310840,508
51.320841,508
51.330842,508
51.340846,508
51.350845,508
51.360844,508
51.370832,508
51.380844,508
51.390845,508
51.400843,508
51.410844,508
51.420846,508
51.430846,508
51.440844,508
51.450847,507
51.460848,508
51.470848,508
51.480850,508
51.490849,508
51.500848,508
51.510848,508
51.520849,508
51.530852,508
51.540851,508
51.550850,508
51.560848,508
51.570851,508
51.580852,508
51.590853,508
51.600852,508
51.610855,508
51.620853,508
51.630853,508
51.640854,508
51.650855,508
51.660856,508
51.670855,508
51.680849,508
51.690857,508
51.700857,508
51.710856,508
51.720875,509
51.730866,509
51.740857,508
51.750857,508
51.760855,508
51.770857,508
51.780866,508
51.790872,508
51.800867,508
51.810862,508
51.820868,508
51.830856,508
51.840872,484
51.850861,468
51.860870,472
51.870871,476
51.880868,479
51.890868,482
51.900871,484
51.910868,486
51.920870,489
51.930870,490
51.940870,492
51.950871,494
51.960872,495
51.970871,496
51.980873,498
51.990872,499
52.000875,500
52.010868,501
52.020870,501
52.030868,502
52.040872,503
52.050872,503
52.060870,504
52.070872,504
52.080871,505
52.090871,505
52.100877,506
52.110876,506
52.120872,506
52.130876,506
52.140518,507
52.150517,506
52.160518,507
52.170874,507
52.180517,507
52.190520,507
52.200882,508
52.210521,508
52.220880,508
52.230883,508
52.240882,508
52.250520,508
52.260523,508
52.270523,508
52.280523,508
52.290523,508
52.300892,508
52.310884,509
52.320526,509
52.330525,509
52.340526,509
52.350527,509
52.360528,508
52.370525,508
52.380528,508
52.390528,508
52.400529,508
52.410890,508
52.420887,508
52.430885,508
52.440531,508
52.450531,508
52.460532,508
52.470534,508
52.480533,508
52.490529,508
52.500530,508
52.510899,508
52.520535,508
52.530537,508
52.540535,508
52.550536,508
52.560537,508
52.570538,508
52.580538,508
52.590539,508
52.600899,508
52.610900,508
52.620898,508
52.630540,508
52.640540,508
52.650542,508
52.660542,508
52.670542,508
52.680538,508
52.690539,508
52.700538,508
52.710545,508
52.720546,508
52.730546,508
52.740546,508
52.750544,508
52.760548,508
52.770549,508
52.780548,508
52.790908,508
52.800906,508
52.810906,508
52.820552,508
52.830550,508
52.840552,509
52.850552,509
52.860552,508
52.870547,508
52.880546,508
52.890554,508
52.900555,508
52.910553,508
52.920555,508
52.930554,508
52.940556,508
52.950554,508
52.960558,508
52.970558,508
52.980916,508
52.990915,508
53.000913,508
53.010560,508
53.020562,508
53.030560,508
53.040561,508
53.050562,506
53.060558,497
53.070557,487
53.080563,479
53.090564,471
53.100564,460
53.110565,438
53.120565,416
53.130565,396
53.140567,371
53.150567,348
53.160562,326
53.170921,305
53.180925,287
53.190924,270
53.200569,255
53.210569,241
53.220570,229
53.230570,218
53.240600,206
53.250593,193
53.260593,181
53.270594,170
53.280593,161
53.290601,152
53.300601,144
53.310601,137
53.320603,130
53.330601,125
53.340606,119
53.350968,114
53.360967,110
53.370608,106
53.380607,103
53.390605,99
53.400607,97
53.410606,94
53.420605,92
53.430606,89
53.440976,87
53.450603,86
53.460604,84
53.470611,83
53.480610,81
53.490609,80
53.500611,79
53.510611,78
53.520611,77
53.530612,77
53.540616,76
53.550975,75
53.560617,75
53.570617,74
53.580615,74
53.590614,73
53.600615,73
53.610615,72
53.620616,72
53.630611,72
53.640611,71
53.650612,71
53.660612,71
53.670619,71
53.680618,71
53.690618,70
53.700618,70
53.710613,70
53.720611,70
53.730625,70
53.740625,70
53.750625,70
53.760625,70
53.770622,70
53.780612,69
53.790611,69
53.800612,69
53.810614,69
53.820614,69
53.830616,69
53.840612,69
53.850616,69
53.860628,69
53.870616,69
53.880617,69
53.890616,69
53.900616,69
53.910617,69
53.920632,69
53.930634,69
53.940630,69
53.950621,69
53.960633,69
53.970621,69
53.980622,69
53.990623,69
54.000623,69
54.010623,69
54.020624,69
54.030621,69
54.040625,69
54.050626,69
54.060626,69
54.070638,69
54.080625,69
54.090625,69
54.100627,69
54.110642,69
54.120639,69
54.130633,69
54.140634,69
54.150626,69
54.160626,69
54.170641,69
54.180628,69
54.190626,69
54.200629,69
54.210628,69
54.220627,69
54.230628,69
54.240629,69
54.250629,69
54.260631,69
54.270645,69
54.280630,69
54.290635,69
54.300648,69
54.310649,69
54.320639,69
54.330634,69
54.340633,69
54.350635,69
54.360635,69
54.370655,69
54.380646,69
54.390637,68
54.400636,69
54.410636,69
54.420634,69
54.430635,68
54.440638,68
54.450639,69
54.460638,69
54.470639,69
54.480644,69
54.490646,69
54.500642,69
54.510640,69
54.520638,69
54.530638,69
54.540637,69
54.550638,69
54.560640,69
54.570639,69
54.580651,69
54.590639,69
54.600640,69
54.610641,69
54.620642,69
54.630641,69
54.640643,68
54.650644,68
54.660643,68
54.670643,68
54.680662,68
54.690671,68
54.700649,68
54.710648,68
54.720645,68
54.730646,68
54.740647,68
54.750648,68
54.760649,68
54.770648,68
54.780649,68
54.790658,69
54.800649,68
54.810650,69
54.820652,69
54.830651,68
54.840652,68
54.850652,68
54.860653,68
54.870667,69
54.880662,69
54.890670,68
54.900656,68
54.910656,68
54.920657,68
54.930656,68
54.940657,68
54.950657,68
54.960657,68
54.970658,68
54.980658,68
54.990660,68
55.000665,68
55.010661,68
55.020662,68
55.030661,68
55.040662,68
55.050662,68
55.060675,68
55.070671,68
55.080669,68
55.090665,68
55.100670,68
55.110665,68
55.120667,68
55.130667,68
55.140666,68
55.150668,68
55.160668,68
55.170668,68
55.180668,68
55.190670,68
55.200670,68
55.210670,68
55.220671,68
55.230670,68
55.240671,68
55.250684,68
55.260679,68
55.270677,68
55.280676,68
55.290674,68
55.300673,68
55.310676,68
55.320674,68
55.330675,68
55.340677,68
55.350676,68
55.360676,68
55.370678,68
55.380679,68
55.390652,71
55.400652,75
55.410655,78
55.420654,81
55.430654,84
55.440655,87
55.450655,89
55.460656,91
55.470655,93
55.480656,95
55.490657,96
55.500658,97
55.510659,99
55.520658,100
55.530672,101
55.540669,102
55.550664,102
55.560662,103
55.570660,104
55.580662,105
55.590662,105
55.600663,106
55.610663,106
55.620663,106
55.630663,107
55.640665,107
55.650663,107
55.660665,108
55.670665,108
55.680665,108
55.690667,108
55.700670,108
55.710668,109
55.720682,109
55.730678,109
55.740674,109
55.750671,109
55.760670,109
55.770671,109
55.780671,109
55.790672,109
55.800672,110
55.810672,110
55.820673,110
55.830673,110
55.840674,110
55.850673,110
55.860675,110
55.870676,110
55.880676,110
55.890676,110
55.900677,110
55.910690,110
55.920687,110
55.930682,110
55.940681,110
55.950679,110
55.960680,110
55.970680,110
55.980681,110
55.990708,110
56.000709,106
56.010708,102
56.020709,99
56.030710,96
56.040684,95
56.050684,96
56.060684,98
56.070685,99
56.080686,100
56.090686,101
56.100686,102
56.110686,103
56.120700,103
56.130699,104
56.140693,105
56.150691,105
56.160689,106
56.170690,106
56.180690,106
56.190690,107
56.200690,107
56.210692,107
56.220692,108
56.230718,107
56.240719,103
56.250719,100
56.260720,97
56.270722,94
56.280723,92
56.290723,90
56.300722,87
56.310732,86
56.320730,84
56.330728,82
56.340725,81
56.350726,80
56.360726,79
56.370727,78
56.380726,77
56.390727,76
56.400727,75
56.410729,75
56.420728,74
56.430730,74
56.440731,73
56.450731,73
56.460733,72
56.470731,72
56.480731,71
56.490733,71
56.500742,71
56.510738,71
56.520737,70
56.530734,70
56.540735,70
56.550734,70
56.560736,70
56.570735,70
56.580738,69
56.590737,69
56.600738,69
56.610738,69
56.620738,69
56.630740,69
56.640740,69
56.650740,69
56.660739,69
56.670741,69
56.680740,69
56.690753,69
56.700748,69
56.710746,69
56.720744,69
56.730744,69
56.740744,69
56.750744,69
56.760746,69
56.770745,69
56.780747,69
56.790748,69
56.800748,68
56.810748,68
56.820748,68
56.830748,68
56.840750,68
56.850750,68
56.860750,68
56.870750,68
56.880762,68
56.890756,68
56.900754,68
56.910752,68
56.920752,68
56.930753,68
56.940753,68
56.950753,68
56.960755,68
56.970755,68
56.980755,68
56.990757,68
57.000756,68
57.010757,68
57.020758,68
57.030758,68
57.040758,68
57.050760,68
57.060760,68
57.071304,68
57.080767,68
57.090764,68
57.100761,68
57.110762,68
57.120762,68
57.130763,68
57.140764,68
57.150764,68
57.160764,68
57.170765,68
57.180766,68
57.190765,68
57.200767,68
57.210766,68
57.220767,68
57.230768,68
57.240768,68
57.250769,68
57.260780,68
57.270776,68
57.280773,68
57.290771,68
57.300770,68
57.310771,68
57.320771,68
57.330772,68
57.340773,68
57.350772,68
57.360773,68
57.370773,68
57.380775,68
57.390775,68
57.400775,68
57.410777,68
57.420776,68
57.430777,68
57.440777,68
57.450789,68
57.460785,68
57.470782,68
57.480779,68
57.490780,68
57.500780,68
57.510780,68
57.520781,68
57.530782,68
57.540783,68
57.550782,68
57.560783,68
57.570784,68
57.580785,68
57.590807,68
57.600786,68
57.610785,68
57.620787,68
57.630786,68
57.640799,68
57.650793,68
57.660792,68
57.670791,68
57.680789,68
57.690789,68
57.700791,68
57.710791,68
57.720791,68
57.730791,68
57.740792,68
57.750794,68
57.760793,68
57.770793,68
57.780794,68
57.790794,68
57.800794,68
57.810796,68
57.820796,68
57.830809,68
57.840802,68
57.850803,68
57.860799,68
57.870798,68
57.880799,68
57.890799,68
57.900800,68
57.910801,68
57.920801,68
57.930800,68
57.940801,68
57.950803,68
57.960802,68
57.970803,68
57.980804,68
57.990805,68
58.000804,68
58.010806,68
58.020818,68
58.030813,68
58.040810,68
58.050807,68
58.060807,68
58.070808,68
58.080809,68
58.090809,68
58.100809,68
58.110832,68
58.120809,68
58.130810,68
58.140785,90
58.150786,126
58.160786,125
58.170787,143
58.180786,176
58.190801,206
58.200797,234
58.210793,259
58.220791,282
58.230789,302
58.240790,321
58.250790,337
58.260790,353
58.270791,366
58.280792,379
58.290792,390
58.300793,401
58.310793,410
58.320793,418
58.330794,426
58.340795,433
58.350795,439
58.360796,445
58.370796,450
58.380811,455
58.390806,459
58.400802,463
58.410799,467
58.420799,470
58.430799,473
58.440800,476
58.450799,478
58.460800,480
58.470801,482
58.480802,484
58.490801,486
58.500802,488
58.510803,489
58.520803,490
58.530803,492
58.540804,493
58.550803,494
58.560805,495
58.570820,496
58.580816,497
58.590811,497
58.600808,498
58.610808,498
58.620809,499
58.630831,499
58.640809,500
58.650810,500
58.660810,501
58.670810,501
58.680810,501
58.690812,501
58.700813,502
58.710812,502
58.720813,502
58.730813,503
58.740813,503
58.750812,503
58.760829,503
58.770824,503
58.780820,503
58.790818,503
58.800817,503
58.810817,504
58.820817,504
58.830818,504
58.840819,504
58.850820,504
58.860820,504
58.870819,504
58.880821,505
58.890820,505
58.900822,505
58.910822,505
58.920821,505
58.930823,505
58.940823,505
58.950838,505
58.960833,505
58.970829,505
58.980827,505
58.990826,505
59.000826,505
59.010826,506
59.020827,506
59.030828,506
59.040828,506
59.050828,506
59.060828,506
59.070829,506
59.080830,506
59.090831,506
59.100831,506
59.110832,506
59.120831,506
59.130833,506
59.140846,506
59.151212,506
59.160838,505
59.170836,505
59.180835,505
59.190835,505
59.200835,505
59.210836,505
59.220837,506
59.230838,506
59.240838,506
59.250838,506
59.260839,506
59.270839,506
59.280839,506
59.290840,506
59.300841,506
59.310841,506
59.320842,506
59.330855,506
59.340852,506
59.350847,506
59.360846,506
59.370844,506
59.380845,505
59.390845,505
59.400844,505
59.410846,506
59.420846,506
59.430846,506
59.440847,506
59.450848,506
59.460849,506
59.470849,488
59.480850,465
59.490850,469
59.500850,472
59.510850,476
59.520872,479
59.530869,481
59.540857,484
59.550855,486
59.560853,488
59.570854,490
59.580855,491
59.590855,493
59.600855,494
59.610856,496
59.620856,497
59.630857,498
59.640857,499
59.650857,500
59.660866,500
59.670881,501
59.680863,501
59.690870,502
59.700865,502
59.710874,503
59.720872,503
59.730870,503
59.740871,504
59.750874,504
59.760872,504
59.770870,505
59.780874,504
59.790872,505
59.800871,505
59.810873,505
59.820867,505
59.830868,505
59.840870,505
59.850870,506
59.860870,506
59.870869,506
59.880871,506
59.890875,506
59.900885,506
59.910881,506
59.920877,506
59.930874,506
59.940872,506
59.950872,506
59.960873,506
59.970874,506
59.980876,506
59.990874,506
60.000874,506
60.010876,506
60.020876,506
60.030876,507
60.040878,507
60.050878,507
60.060879,507
60.070878,507
60.080879,507
60.090892,506
60.100890,507
60.110885,507
60.120883,507
60.130881,507
60.140881,507
60.150883,507
60.160884,507
60.170883,507
60.180885,507
60.190908,507
60.200884,507
60.210885,507
60.220885,507
60.230886,507
60.240886,507
60.250887,507
60.260888,507
60.270889,507
60.280908,507
60.290900,507
60.300895,507
60.310892,507
60.320891,507
60.330890,507
60.340891,507
60.350893,507
60.360892,507
60.370893,507
60.380894,507
60.390894,506
60.400895,507
60.410896,507
60.420895,507
60.430896,507
60.440896,507
60.450897,507
60.460898,507
60.470912,507
60.480909,507
60.490905,507
60.500902,507
60.510900,507
60.520901,507
60.530901,507
60.540901,507
60.550902,507
60.560902,507
60.570903,507
60.580904,507
60.590903,507
60.600904,507
60.610905,507
60.620906,507
60.630906,507
60.640907,507
60.650906,507
60.660926,507
60.670918,507
60.680913,507
60.690911,507
60.700910,507
60.710932,507
60.720910,507
60.730911,507
60.740911,507
60.750912,507
60.760912,507
60.770913,507
60.780913,507
60.790913,507
60.800912,471
60.810914,469
60.820915,473
60.830915,476
60.840916,479
60.850937,482
60.860927,484
60.870922,486
60.880921,488
60.890918,490
60.900918,492
60.910919,493
60.920920,495
60.930919,496
60.940920,497
60.950922,498
60.960921,499
60.970923,500
60.980922,501
60.990922,502
61.000923,502
61.010924,503
61.020925,503
61.030925,504
61.040946,504
61.050936,505
61.060933,505
61.070928,505
61.080928,505
61.090927,506
61.100929,506
61.110929,506
61.120930,506
61.130930,506
61.140930,506
61.150930,507
61.160931,507
61.170932,507
61.180933,507
61.190932,507
61.200933,507
61.210934,507
61.220935,508
61.231318,508
61.240946,508
61.250941,508
61.260939,508
61.270936,508
61.280937,508
61.290938,508
61.300938,507
61.310938,507
61.320938,507
61.330940,507
61.340940,507
61.350940,507
61.360941,507
61.370942,507
61.380942,507
61.390943,507
61.400942,507
61.410943,506
61.420944,506
61.430955,506
61.440950,507
61.450948,507
61.460946,507
61.470946,507
61.480946,507
61.490947,507
61.500948,507
61.510948,507
61.520948,507
61.530949,507
61.540949,507
61.550949,507
61.560951,507
61.570951,507
61.580952,507
61.590951,507
61.600952,507
61.610953,507
61.620961,507
61.630961,507
61.640960,507
61.650954,507
61.660955,507
61.670958,507
61.680955,507
61.690961,507
61.700960,507
61.710959,507
61.720960,506
61.730963,507
61.740963,507
61.750982,507
61.760960,507
61.770960,507
61.780962,507
61.790962,507
61.800963,507
61.810982,507
61.820968,507
61.830974,507
61.840964,507
61.850964,507
61.860965,507
61.870963,507
61.880967,507
61.890966,507
61.900967,507
61.910967,507
61.920968,507
61.930967,507
61.940969,507
61.950973,507
61.960970,507
61.970972,507
61.980972,507
61.990974,507
62.000982,507
62.010978,507
62.020976,507
62.030975,507
62.040976,507
62.050977,507
62.060977,507
62.070975,507
62.080976,507
62.090979,507
62.100976,507
62.110976,497
62.120978,460
62.130979,461
62.140977,466
62.150978,470
62.160980,473
62.170979,477
62.180980,479
62.190991,482
62.200987,485
62.210984,487
62.220981,489
62.230982,491
62.240983,492
62.250984,494
62.260985,495
62.271002,496
62.280984,497
62.290986,498
62.300986,499
62.310986,500
62.320987,501
62.330987,502
62.340988,502
62.350989,503
62.360988,503
62.370990,504
62.381001,504
62.390999,504
62.400993,505
62.410992,505
62.420993,505
62.430993,505
62.440993,505
62.450992,505
62.460994,506
62.470995,506
62.480994,506
62.490994,506
62.500996,506
62.510996,506
62.520997,506
62.530997,506
62.540998,507
62.550997,507
62.560999,507
62.571008,507
62.581005,507
62.591003,507
62.601001,507
62.611001,507
62.621001,507
62.631001,507
62.641002,507
62.651002,507
62.661004,507
62.671004,507
62.681004,507
62.691005,507
62.701005,507
62.711006,507
62.721007,507
62.731007,507
62.741008,507
62.751008,507
62.761019,507
62.771015,507
62.781012,507
62.791032,507
62.801009,507
62.811011,507
62.821011,508
62.831012,508
62.841012,508
62.851013,508
62.861013,508
62.871013,508
62.881014,508
62.891015,508
62.901015,508
62.911015,508
62.921016,508
62.931016,508
62.941017,508
62.951029,508
62.961024,508
62.971022,508
62.981020,508
62.991020,508
63.001020,508
63.011021,508
63.021020,508
63.031021,507
63.041022,507
63.051023,507
63.061023,508
63.071022,508
63.081023,508
63.091024,508
63.101024,508
63.111024,508
63.121027,508
63.131026,508
63.141038,508
63.151033,508
63.161030,508
63.171027,508
63.181028,508
63.191029,508
63.201029,508
63.211030,508
63.221029,508
63.231031,508
63.241032,508
63.251032,508
63.261032,508
63.271033,508
63.281033,508
63.291034,508
63.301034,508
63.311056,508
63.321036,508
63.331045,508
63.341045,508
63.351040,508
63.361036,508
63.371037,508
63.381038,508
63.391038,508
63.401039,508
63.411038,508
63.421041,508
63.431040,486
63.441041,468
63.451040,471
63.461041,475
63.471043,478
63.481043,481
63.491042,483
63.501043,486
63.511045,488
63.521058,490
63.531049,491
63.541048,493
63.551047,494
63.561047,496
63.571047,497
63.581047,498
63.591047,499
63.601048,500
63.611048,500
63.621050,501
63.631050,502
63.641052,502
63.651051,503
63.661050,503
63.671052,504
63.681053,504
63.691053,504
63.701055,505
63.711067,505
63.721060,505
63.731058,506
63.741055,505
63.751055,506
63.761057,506
63.771057,506
63.781057,506
63.791058,506
63.801059,507
63.811058,507
63.821058,507
63.831063,507
63.841060,507
63.851060,507
63.861061,507
63.871062,507
63.881063,508
63.891062,508
63.901077,508
63.911073,508
63.921068,508
63.931065,508
63.941066,508
63.951065,508
63.961066,508
63.971067,508
63.981067,508
63.991068,508
64.001068,508
64.011069,508
64.021068,508
64.031068,508
64.041069,508
64.051070,507
64.061070,507
64.071072,507
64.081070,507
64.091086,507
64.101081,507
64.111077,507
64.121074,508
64.131074,508
64.141073,508
64.151074,508
64.161076,508
64.171075,508
64.181077,508
64.191076,508
64.201077,508
64.211077,508
64.221078,508
64.231078,508
64.241080,508
64.251080,508
64.261079,508
64.271081,508
64.281095,508
64.291090,508
64.301087,508
64.311083,508
64.321083,508
64.331084,508
64.341085,508
64.351088,507
64.361085,507
64.371086,508
64.381087,508
64.391087,508
64.401088,508
64.411087,508
64.421089,508
64.431089,508
64.441089,508
64.451089,508
64.461090,508
64.471104,508
64.481101,508
64.491095,508
64.501093,508
64.511093,508
64.521093,508
64.531093,508
64.541094,508
64.551095,508
64.561094,508
64.571096,508
64.581096,508
64.591096,508
64.601096,508
64.611097,508
64.621098,508
64.631098,508
64.641098,508
64.651099,507
64.661112,507
64.671109,507
64.681105,507
64.691102,507
64.701101,507
64.711101,507
64.721102,508
64.731103,508
64.741104,508
64.751104,482
64.761104,468
64.771104,472
64.781105,475
64.791105,478
64.801105,481
64.811107,484
64.821106,486
64.831106,488
64.841107,490
64.851121,492
64.861117,493
64.871117,495
64.881111,496
64.891110,497
64.901110,498
64.911111,499
64.921112,500
64.931113,501
64.941112,501
64.951113,502
64.961113,503
64.971113,503
64.981114,504
64.991114,504
65.001115,505
65.011115,505
65.021115,505
65.031116,506
65.041131,506
65.051126,506
65.061122,506
65.071119,506
65.081119,507
65.091120,507
65.101119,507
65.111120,507
65.121120,507
65.131122,507
65.141122,508
65.151123,508
65.161123,508
65.171123,508
65.181124,508
65.191124,508
65.201125,508
65.211124,508
65.221125,508
65.231140,508
65.241135,508
65.251131,508
65.261129,508
65.271128,508
65.281129,508
65.291129,508
65.301129,508
65.311130,508
65.321130,508
65.331131,508
65.341132,508
65.351132,508
65.361133,508
65.371132,508
65.381133,508
65.391138,508
65.401134,508
65.411134,508
65.421148,508
65.431145,508
65.441141,508
65.451139,508
65.461137,508
65.471138,508
65.481138,508
65.491138,508
65.501139,508
65.511139,509
65.521140,509
65.531141,509
65.541140,509
65.551141,509
65.561142,509
65.571142,509
65.581143,509
65.591143,508
65.601143,508
65.611158,508
65.621154,508
65.631150,508
65.641148,508
65.651146,508
65.661147,508
65.671148,507
65.681147,507
65.691148,507
65.701149,507
65.711150,507
65.721150,507
65.731150,507
65.741151,507
65.751151,507
65.761152,507
65.771152,507
65.781153,507
65.791154,507
65.801166,507
65.811164,507
65.821159,507
65.831156,507
65.841156,507
65.851156,507
65.861157,507
65.871157,507
65.881158,507
65.891159,507
65.901159,507
65.911164,507
65.921160,508
65.931161,508
65.941161,508
65.951161,508
65.961162,508
65.971161,507
65.981162,507
65.991176,508
66.001172,508
66.011167,508
66.021166,508
66.031165,508
66.041166,508
66.051166,508
66.061166,508
66.071167,489
66.081167,468
66.091168,471
66.101169,475
66.111168,478
66.121170,481
66.131169,484
66.141170,486
66.151171,488
66.161171,490
66.171172,491
66.181186,493
66.191182,494
66.201178,496
66.211176,497
66.221174,498
